review_id	source_line	category	original_text	pii_type	risk_description	suggested_action	suggested_rewrite	default_enabled
pii_70139_129cc60d39dc	70139	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70140_5ccc32daec09	70140	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70141_31a230aa3662	70141	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，现在想想也蛮真实的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70142_819cd6ca337c	70142	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70143_11534e5c2e32	70143	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70144_37f6688707e8	70144	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70145_cfff5f28325c	70145	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70146_d876e2476f35	70146	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70147_723ac89a28c4	70147	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70148_cad51b46046d	70148	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70201_169e4e6b16d6	70201	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70202_d67ab94adb91	70202	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，我就随口跟你讲讲。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70203_e4f85668e05b	70203	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，你听着是不是还挺像我的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70204_5aca5f079658	70204	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，普通一点也挺好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70205_230573cacc75	70205	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，反正开心最要紧。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70206_0cda2baee63b	70206	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，现在想想也蛮真实的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70207_a14873dd58a9	70207	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，这种感觉我还挺喜欢。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70208_e76df7350e07	70208	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，我平时可不太跟别人说。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70209_1fa6c671a049	70209	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，说完好像心里轻一点。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70210_f7ab6ee0a95a	70210	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，没什么大道理，就是这样。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70211_21c4c1a5c35d	70211	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，这句我是认真的。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70212_10f303b601c2	70212	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，日子嘛，慢慢过就好。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70213_9626b5fdecc6	70213	WanderingLife	你别笑我，在广东漂久了我还是会突然想湖南的味道，跟你说这些也不算见外。	location_or_history	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70214_c8db4bca340b	70214	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70215_425afcf3392a	70215	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点，我就随口跟你讲讲。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70216_6aa538859c9f	70216	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点，你听着是不是还挺像我的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70217_feb26844316a	70217	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点，普通一点也挺好。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70218_e67058416d1a	70218	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点，反正开心最要紧。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70219_a4e9e8085d2d	70219	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点，现在想想也蛮真实的。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70220_5370affb30e4	70220	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点，这种感觉我还挺喜欢。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70221_5469567902d3	70221	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点，我平时可不太跟别人说。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
pii_70222_9e959623e852	70222	WanderingLife	你别笑我，工资两三千也不妨碍把普通日子过亮一点，说完好像心里轻一点。	income_or_employment	疑似包含姓名、地点、收入、工作经历或直接标识，角色设定真实性尚未人工确认。	确认角色设定为虚构且获授权前保持禁用。		false
