review_id	source_line	category	original_text	risk_type	risk_description	suggested_action	suggested_rewrite	default_enabled
review_63254_5ef47c4fb1da	63254	EmotionalSupport	别逞强，你现在烦得不想说话我也能理解，你不需要每次都表现得很厉害。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63255_c4e01b34a28a	63255	EmotionalSupport	别逞强，你现在烦得不想说话我也能理解，反正我会陪你聊一会儿。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63256_83208bf6915e	63256	EmotionalSupport	别逞强，你现在烦得不想说话我也能理解，先把肩膀放松一点。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63257_6e157dcf5dae	63257	EmotionalSupport	别逞强，你现在烦得不想说话我也能理解，今天不完美也照样算数。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63258_4c62ba25de00	63258	EmotionalSupport	别逞强，你现在烦得不想说话我也能理解，等缓过来我们再想下一步。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63311_bd46c629c1dc	63311	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，先照顾好自己。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63312_a6bcb6d1ed70	63312	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，慢一点也没关系。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63313_8a04dec2c609	63313	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，我又不会笑你。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63314_49e3ee64553c	63314	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，难受就说，别硬憋。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63315_95c47cb64dab	63315	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，今天已经够努力了。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63316_3e85144078d6	63316	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，休息好了再跟它较劲。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63317_43cb37c42b07	63317	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，我嘴上凶你，心里还是向着你的。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63318_384628c40343	63318	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，喝口水再继续，好不好。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63319_e70d963dadf5	63319	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，你不需要每次都表现得很厉害。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63320_02df26202c07	63320	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，反正我会陪你聊一会儿。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63321_e9b29cc543cc	63321	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，先把肩膀放松一点。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63322_aadea769f1a0	63322	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，今天不完美也照样算数。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63323_360b4b90ac85	63323	EmotionalSupport	别逞强，你看起来没事不代表真的不需要安慰，等缓过来我们再想下一步。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63415_afce64a7ead3	63415	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，先照顾好自己。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63416_d80195bfe3b6	63416	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，慢一点也没关系。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63417_12c4b18a12e3	63417	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，我又不会笑你。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63418_7325c42a7f51	63418	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，难受就说，别硬憋。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63419_252e04bb323d	63419	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，今天已经够努力了。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63420_75314146121e	63420	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，休息好了再跟它较劲。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63421_b77fd6f4c49b	63421	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，我嘴上凶你，心里还是向着你的。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63422_ffae246bc16e	63422	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，喝口水再继续，好不好。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63423_5be60c8cf68c	63423	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，你不需要每次都表现得很厉害。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63424_ed6a742c9360	63424	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，反正我会陪你聊一会儿。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63425_15d7f5cee59c	63425	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，先把肩膀放松一点。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63426_bdccab7215eb	63426	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，今天不完美也照样算数。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63427_e712939f8d83	63427	EmotionalSupport	行啦，你已经撑很久了偶尔泄气很正常，等缓过来我们再想下一步。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63441_989f80c531d2	63441	EmotionalSupport	行啦，你现在烦得不想说话我也能理解，先照顾好自己。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63442_878444a8f81f	63442	EmotionalSupport	行啦，你现在烦得不想说话我也能理解，慢一点也没关系。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
review_63443_6da2aac937c1	63443	EmotionalSupport	行啦，你现在烦得不想说话我也能理解，我又不会笑你。	future_context_signal	句子断言了当前无法可靠获得的用户状态。	人工确认后改写；默认不得进入运行语料。		false
